"id","created_by","updated_by","deleted_by","created_at","updated_at","deleted_at","customer_id","executive_id","followup_date_en","followup_date_np","followup_mode","followup_status","followup_notes","next_followup","next_followup_date_en","next_followup_date_np"
"1136","108","108","\N","2017-01-23 12:09:09","2017-01-23 12:09:09","\N","3809","8","2017-01-25","2073-10-12","\N","Open","\N","\N","\N","\N"
"1137","108","108","\N","2017-01-23 12:10:11","2017-01-23 12:10:11","\N","3810","8","2017-01-25","2073-10-12","\N","Open","\N","\N","\N","\N"
"1138","108","108","\N","2017-01-23 12:12:18","2017-01-23 12:12:18","\N","3811","8","2017-01-25","2073-10-12","\N","Open","\N","\N","\N","\N"
"1139","116","116","\N","2017-01-23 12:15:33","2017-01-23 12:15:33","\N","3812","12","2017-01-25","2073-10-12","\N","Open","\N","\N","\N","\N"
"1140","116","116","\N","2017-01-23 12:16:36","2017-01-23 12:16:36","\N","3813","12","2017-01-25","2073-10-12","\N","Open","\N","\N","\N","\N"
"1141","116","116","\N","2017-01-23 12:17:34","2017-01-23 12:17:34","\N","3814","12","2017-01-25","2073-10-12","\N","Open","\N","\N","\N","\N"
"1142","116","116","\N","2017-01-23 12:18:40","2017-01-23 12:18:40","\N","3815","12","2017-01-25","2073-10-12","\N","Open","\N","\N","\N","\N"
"1143","107","107","\N","2017-01-23 12:20:43","2017-01-23 12:20:43","\N","3816","7","2017-01-25","2073-10-12","\N","Open","\N","\N","\N","\N"
"1144","107","107","\N","2017-01-23 12:21:45","2017-01-23 12:21:45","\N","3817","7","2017-01-25","2073-10-12","\N","Open","\N","\N","\N","\N"
"1145","107","107","\N","2017-01-23 12:23:29","2017-01-23 12:23:29","\N","3818","7","2017-01-21","2073-10-08","\N","Open","\N","\N","\N","\N"
"1146","107","107","\N","2017-01-23 12:24:32","2017-01-23 12:24:32","\N","3819","7","2017-01-21","2073-10-08","\N","Open","\N","\N","\N","\N"
"1147","107","107","\N","2017-01-23 12:25:48","2017-01-23 12:25:48","\N","3820","7","2017-01-21","2073-10-08","\N","Open","\N","\N","\N","\N"
"1148","107","107","\N","2017-01-23 12:27:08","2017-01-23 12:27:08","\N","3821","7","2017-01-18","2073-10-05","\N","Open","\N","\N","\N","\N"
"1149","109","109","\N","2017-01-23 12:29:33","2017-01-23 12:29:33","\N","3822","9","2017-01-25","2073-10-12","\N","Open","\N","\N","\N","\N"
"1150","109","109","\N","2017-01-23 12:31:35","2017-01-23 12:31:35","\N","3823","9","2017-01-25","2073-10-12","\N","Open","\N","\N","\N","\N"
"1151","109","109","\N","2017-01-23 12:33:07","2017-01-23 12:33:07","\N","3824","9","2017-01-25","2073-10-12","\N","Open","\N","\N","\N","\N"
"1152","109","109","\N","2017-01-23 12:34:08","2017-01-23 12:34:08","\N","3825","9","2017-01-25","2073-10-12","\N","Open","\N","\N","\N","\N"
"1153","109","109","\N","2017-01-23 12:35:14","2017-01-23 12:35:14","\N","3826","9","2017-01-25","2073-10-12","\N","Open","\N","\N","\N","\N"
"1154","110","110","\N","2017-01-23 12:38:24","2017-01-23 12:38:24","\N","3827","10","2017-01-25","2073-10-12","\N","Open","\N","\N","\N","\N"
"1155","110","110","\N","2017-01-23 12:39:38","2017-01-23 12:39:38","\N","3828","10","2017-01-25","2073-10-12","\N","Open","\N","\N","\N","\N"
"1156","110","110","\N","2017-01-23 12:40:44","2017-01-23 12:40:44","\N","3829","10","2017-01-25","2073-10-12","\N","Open","\N","\N","\N","\N"
"1157","110","110","\N","2017-01-23 13:01:22","2017-01-23 13:01:22","\N","3830","10","2017-01-02","2073-09-18","\N","Open","\N","\N","\N","\N"
"1158","110","110","\N","2017-01-23 13:05:46","2017-01-23 13:05:46","\N","3831","10","2017-01-13","2073-09-29","\N","Open","\N","\N","\N","\N"
"1159","110","110","\N","2017-01-23 13:13:36","2017-01-23 13:13:36","\N","3832","10","2017-01-21","2073-10-08","\N","Open","\N","\N","\N","\N"
"1160","111","111","\N","2017-01-23 13:25:13","2017-01-23 13:25:13","\N","3833","11","2017-01-18","2073-10-05","\N","Open","\N","\N","\N","\N"
"1161","111","111","\N","2017-01-23 13:26:21","2017-01-23 13:26:21","\N","3834","11","2017-01-18","2073-10-05","\N","Open","\N","\N","\N","\N"
"1086","104","104","\N","2017-01-22 13:22:18","2017-01-31 11:58:39","\N","3761","4","2017-01-19","2073-10-06","Phone","Completed","","f","\N","\N"
"1089","106","106","\N","2017-01-22 13:48:02","2017-02-05 15:35:37","\N","3764","6","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"1162","111","111","\N","2017-01-23 13:28:23","2017-01-23 13:28:23","\N","3835","11","2017-01-18","2073-10-05","\N","Open","\N","\N","\N","\N"
"1163","111","111","\N","2017-01-23 13:29:32","2017-01-23 13:29:32","\N","3836","11","2017-01-19","2073-10-06","\N","Open","\N","\N","\N","\N"
"1164","111","111","\N","2017-01-23 13:31:00","2017-01-23 13:31:00","\N","3837","11","2017-01-20","2073-10-07","\N","Open","\N","\N","\N","\N"
"1165","111","111","\N","2017-01-23 13:32:23","2017-01-23 13:32:23","\N","3838","11","2017-01-21","2073-10-08","\N","Open","\N","\N","\N","\N"
"1166","111","111","\N","2017-01-23 13:33:28","2017-01-23 13:33:28","\N","3839","11","2017-01-21","2073-10-08","\N","Open","\N","\N","\N","\N"
"1167","111","111","\N","2017-01-23 13:34:50","2017-01-23 13:34:50","\N","3840","11","2017-01-22","2073-10-09","\N","Open","\N","\N","\N","\N"
"1168","108","108","\N","2017-01-23 13:37:45","2017-01-23 13:37:45","\N","3841","8","2017-01-18","2073-10-05","\N","Open","\N","\N","\N","\N"
"1169","108","108","\N","2017-01-23 13:39:09","2017-01-23 13:39:09","\N","3842","8","2017-01-18","2073-10-05","\N","Open","\N","\N","\N","\N"
"1170","110","110","\N","2017-01-23 14:30:01","2017-01-23 14:30:01","\N","3843","10","2017-01-20","2073-10-07","\N","Open","\N","\N","\N","\N"
"1171","110","110","\N","2017-01-23 14:31:00","2017-01-23 14:31:00","\N","3844","10","2017-01-20","2073-10-07","\N","Open","\N","\N","\N","\N"
"1172","110","110","\N","2017-01-23 14:33:22","2017-01-23 14:33:22","\N","3845","10","2017-01-20","2073-10-07","\N","Open","\N","\N","\N","\N"
"1173","110","110","\N","2017-01-23 14:34:31","2017-01-23 14:34:31","\N","3846","10","2017-01-20","2073-10-07","\N","Open","\N","\N","\N","\N"
"1174","110","110","\N","2017-01-23 14:35:35","2017-01-23 14:35:35","\N","3847","10","2017-01-20","2073-10-07","\N","Open","\N","\N","\N","\N"
"1175","110","110","\N","2017-01-23 14:37:08","2017-01-23 14:37:08","\N","3848","10","2017-01-21","2073-10-08","\N","Open","\N","\N","\N","\N"
"1176","110","110","\N","2017-01-24 14:54:55","2017-01-24 14:54:55","\N","3849","10","2016-08-20","2073-05-04","\N","Open","\N","\N","\N","\N"
"1177","110","110","\N","2017-01-24 14:59:16","2017-01-24 14:59:16","\N","3850","10","2017-01-26","2073-10-13","\N","Open","\N","\N","\N","\N"
"1178","110","110","\N","2017-01-24 15:00:19","2017-01-24 15:00:19","\N","3851","10","2017-01-26","2073-10-13","\N","Open","\N","\N","\N","\N"
"1179","108","108","\N","2017-01-24 15:05:22","2017-01-24 15:05:22","\N","3852","8","2017-01-26","2073-10-13","\N","Open","\N","\N","\N","\N"
"1180","108","108","\N","2017-01-24 15:06:58","2017-01-24 15:06:58","\N","3853","8","2017-01-26","2073-10-13","\N","Open","\N","\N","\N","\N"
"1181","108","108","\N","2017-01-24 15:08:37","2017-01-24 15:08:37","\N","3854","8","2017-01-26","2073-10-13","\N","Open","\N","\N","\N","\N"
"1189","108","108","\N","2017-01-25 12:26:48","2017-01-25 12:26:48","\N","3862","8","2017-01-26","2073-10-13","\N","Open","\N","\N","\N","\N"
"1190","111","111","\N","2017-01-25 12:36:06","2017-01-25 12:36:06","\N","3863","11","2016-09-07","2073-05-22","\N","Open","\N","\N","\N","\N"
"1191","108","108","\N","2017-01-25 12:41:36","2017-01-25 12:41:36","\N","3864","8","2017-01-26","2073-10-13","\N","Open","\N","\N","\N","\N"
"1192","108","108","\N","2017-01-25 12:49:50","2017-01-25 12:49:50","\N","3865","8","2017-01-27","2073-10-14","\N","Open","\N","\N","\N","\N"
"1193","108","108","\N","2017-01-25 12:50:54","2017-01-25 12:50:54","\N","3866","8","2017-01-27","2073-10-14","\N","Open","\N","\N","\N","\N"
"1194","108","108","\N","2017-01-25 12:57:11","2017-01-25 12:57:11","\N","3867","8","2017-01-27","2073-10-14","\N","Open","\N","\N","\N","\N"
"1195","108","108","\N","2017-01-25 12:58:15","2017-01-25 12:58:15","\N","3868","8","2017-01-27","2073-10-14","\N","Open","\N","\N","\N","\N"
"1196","109","109","\N","2017-01-25 13:00:24","2017-01-25 13:00:24","\N","3869","9","2017-01-26","2073-10-13","\N","Open","\N","\N","\N","\N"
"1197","109","109","\N","2017-01-25 13:01:23","2017-01-25 13:01:23","\N","3870","9","2017-01-26","2073-10-13","\N","Open","\N","\N","\N","\N"
"1198","109","109","\N","2017-01-25 13:03:04","2017-01-25 13:03:04","\N","3871","9","2017-01-26","2073-10-13","\N","Open","\N","\N","\N","\N"
"1199","110","110","\N","2017-01-25 13:12:10","2017-01-25 13:12:10","\N","3872","10","2017-01-26","2073-10-13","\N","Open","\N","\N","\N","\N"
"1200","110","110","\N","2017-01-25 13:13:10","2017-01-25 13:13:10","\N","3873","10","2017-01-26","2073-10-13","\N","Open","\N","\N","\N","\N"
"1201","110","110","\N","2017-01-25 13:14:24","2017-01-25 13:14:24","\N","3874","10","2017-01-26","2073-10-13","\N","Open","\N","\N","\N","\N"
"1202","110","110","\N","2017-01-25 13:15:46","2017-01-25 13:15:46","\N","3875","10","2017-01-27","2073-10-14","\N","Open","\N","\N","\N","\N"
"1203","110","110","\N","2017-01-25 13:16:50","2017-01-25 13:16:50","\N","3876","10","2017-01-27","2073-10-14","\N","Open","\N","\N","\N","\N"
"1204","110","110","\N","2017-01-25 13:17:50","2017-01-25 13:17:50","\N","3877","10","2017-01-27","2073-10-14","\N","Open","\N","\N","\N","\N"
"1205","110","110","\N","2017-01-25 13:18:52","2017-01-25 13:18:52","\N","3878","10","2017-01-27","2073-10-14","\N","Open","\N","\N","\N","\N"
"1206","111","111","\N","2017-01-25 13:21:28","2017-01-25 13:21:28","\N","3879","11","2017-01-26","2073-10-13","\N","Open","\N","\N","\N","\N"
"1207","111","111","\N","2017-01-25 13:22:30","2017-01-25 13:22:30","\N","3880","11","2017-01-26","2073-10-13","\N","Open","\N","\N","\N","\N"
"1208","111","111","\N","2017-01-25 13:23:28","2017-01-25 13:23:28","\N","3881","11","2017-01-26","2073-10-13","\N","Open","\N","\N","\N","\N"
"1209","107","107","\N","2017-01-26 11:31:01","2017-01-26 11:31:01","\N","3882","7","2017-01-28","2073-10-15","\N","Open","\N","\N","\N","\N"
"1210","107","107","\N","2017-01-26 11:41:02","2017-01-26 11:41:02","\N","3883","7","2017-01-28","2073-10-15","\N","Open","\N","\N","\N","\N"
"1211","107","107","\N","2017-01-26 11:43:19","2017-01-26 11:43:19","\N","3884","7","2017-01-28","2073-10-15","\N","Open","\N","\N","\N","\N"
"1212","107","107","\N","2017-01-26 11:49:38","2017-01-26 11:49:38","\N","3885","7","2017-01-28","2073-10-15","\N","Open","\N","\N","\N","\N"
"1213","107","107","\N","2017-01-26 11:55:10","2017-01-26 11:55:10","\N","3886","7","2017-01-28","2073-10-15","\N","Open","\N","\N","\N","\N"
"1219","111","111","\N","2017-01-27 12:16:32","2017-01-27 12:16:32","\N","3892","11","2017-01-28","2073-10-15","\N","Open","\N","\N","\N","\N"
"1220","111","111","\N","2017-01-27 12:20:39","2017-01-27 12:20:39","\N","3893","11","2017-01-28","2073-10-15","\N","Open","\N","\N","\N","\N"
"1221","111","111","\N","2017-01-27 12:22:08","2017-01-27 12:22:08","\N","3894","11","2017-01-29","2073-10-16","\N","Open","\N","\N","\N","\N"
"1222","111","111","\N","2017-01-27 12:24:16","2017-01-27 12:24:16","\N","3895","11","2017-01-29","2073-10-16","\N","Open","\N","\N","\N","\N"
"1223","111","111","\N","2017-01-27 12:25:59","2017-01-27 12:25:59","\N","3896","11","2017-01-29","2073-10-16","\N","Open","\N","\N","\N","\N"
"1224","111","111","\N","2017-01-27 12:27:09","2017-01-27 12:27:09","\N","3897","11","2017-01-29","2073-10-16","\N","Open","\N","\N","\N","\N"
"1225","111","111","\N","2017-01-27 12:31:51","2017-01-27 12:31:51","\N","3898","11","2017-01-29","2073-10-16","\N","Open","\N","\N","\N","\N"
"1226","110","110","\N","2017-01-27 12:33:52","2017-01-27 12:33:52","\N","3899","10","2017-01-28","2073-10-15","\N","Open","\N","\N","\N","\N"
"1227","110","110","\N","2017-01-27 12:37:46","2017-01-27 12:37:46","\N","3900","10","2017-01-28","2073-10-15","\N","Open","\N","\N","\N","\N"
"1228","110","110","\N","2017-01-27 12:40:27","2017-01-27 12:40:27","\N","3901","10","2017-01-28","2073-10-15","\N","Open","\N","\N","\N","\N"
"1229","110","110","\N","2017-01-27 12:41:54","2017-01-27 12:41:54","\N","3902","10","2017-01-28","2073-10-15","\N","Open","\N","\N","\N","\N"
"1230","110","110","\N","2017-01-27 12:44:06","2017-01-27 12:44:06","\N","3903","10","2017-01-29","2073-10-16","\N","Open","\N","\N","\N","\N"
"1233","116","116","\N","2017-01-27 12:48:40","2017-01-27 12:48:40","\N","3906","12","2017-01-27","2073-10-14","\N","Open","\N","\N","\N","\N"
"1234","116","116","\N","2017-01-27 12:49:49","2017-01-27 12:49:49","\N","3907","12","2017-01-27","2073-10-14","\N","Open","\N","\N","\N","\N"
"1235","116","116","\N","2017-01-27 12:51:59","2017-01-27 12:51:59","\N","3908","12","2017-01-27","2073-10-14","\N","Open","\N","\N","\N","\N"
"1236","116","116","\N","2017-01-27 13:02:33","2017-01-27 13:02:33","\N","3909","12","2017-01-27","2073-10-14","\N","Open","\N","\N","\N","\N"
"1237","116","116","\N","2017-01-27 13:04:52","2017-01-27 13:04:52","\N","3910","12","2017-01-27","2073-10-14","\N","Open","\N","\N","\N","\N"
"1238","116","116","\N","2017-01-27 13:06:16","2017-01-27 13:06:16","\N","3911","12","2017-01-27","2073-10-14","\N","Open","\N","\N","\N","\N"
"1239","116","116","\N","2017-01-27 13:07:33","2017-01-27 13:07:33","\N","3912","12","2017-01-27","2073-10-14","\N","Open","\N","\N","\N","\N"
"1240","116","116","\N","2017-01-27 13:08:41","2017-01-27 13:08:41","\N","3913","12","2017-01-28","2073-10-15","\N","Open","\N","\N","\N","\N"
"1241","116","116","\N","2017-01-27 13:11:55","2017-01-27 13:11:55","\N","3914","12","2017-01-28","2073-10-15","\N","Open","\N","\N","\N","\N"
"1242","116","116","\N","2017-01-27 14:07:18","2017-01-27 14:07:18","\N","3915","12","2017-01-28","2073-10-15","\N","Open","\N","\N","\N","\N"
"1188","104","104","\N","2017-01-25 12:10:55","2017-01-31 11:11:58","\N","3861","4","2017-01-21","2073-10-08","Phone","Completed","","f","\N","\N"
"1232","104","104","\N","2017-01-27 12:47:59","2017-01-31 11:12:39","\N","3905","4","2017-01-25","2073-10-12","Phone","Completed","","f","\N","\N"
"1231","104","104","\N","2017-01-27 12:45:15","2017-01-31 11:13:44","\N","3904","4","2017-01-22","2073-10-09","Phone","Completed","","f","\N","\N"
"1186","104","104","\N","2017-01-25 12:06:18","2017-01-31 11:20:33","\N","3859","4","2017-01-20","2073-10-07","Phone","Completed","","f","\N","\N"
"1185","104","104","\N","2017-01-25 12:02:50","2017-01-31 11:45:51","\N","3858","4","2017-01-31","2073-10-18","Phone","Completed","will come showroom","t","2017-02-10","2073-10-28"
"1216","106","106","\N","2017-01-26 13:21:34","2017-02-05 15:03:39","\N","3889","6","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"1217","105","105","\N","2017-01-27 11:26:36","2017-02-05 16:47:27","\N","3890","5","2017-02-05","2073-10-23","Phone","In Progress","will visit showroom","f","\N","\N"
"1218","105","105","\N","2017-01-27 11:28:28","2017-02-06 17:01:31","\N","3891","5","2017-02-06","2073-10-24","Phone","Completed","not decided yet","f","\N","\N"
"1184","105","105","\N","2017-01-24 17:17:06","2017-02-06 16:50:30","\N","3857","5","2017-02-06","2073-10-24","Phone","Completed","will contact later","f","\N","\N"
"1183","105","105","\N","2017-01-24 17:15:26","2017-02-06 17:02:01","\N","3856","5","2017-02-06","2073-10-24","Phone","Completed","","f","\N","\N"
"1243","116","116","\N","2017-01-27 14:08:40","2017-01-27 14:08:40","\N","3916","12","2017-01-28","2073-10-15","\N","Open","\N","\N","\N","\N"
"1244","116","116","\N","2017-01-27 14:13:04","2017-01-27 14:13:04","\N","3917","12","2017-01-28","2073-10-15","\N","Open","\N","\N","\N","\N"
"1245","116","116","\N","2017-01-27 14:14:06","2017-01-27 14:14:06","\N","3918","12","2017-01-28","2073-10-15","\N","Open","\N","\N","\N","\N"
"1246","116","116","\N","2017-01-27 14:15:03","2017-01-27 14:15:03","\N","3919","12","2017-01-28","2073-10-15","\N","Open","\N","\N","\N","\N"
"1247","116","116","\N","2017-01-27 14:16:12","2017-01-27 14:16:12","\N","3920","12","2017-01-28","2073-10-15","\N","Open","\N","\N","\N","\N"
"1248","116","116","\N","2017-01-27 14:17:18","2017-01-27 14:17:18","\N","3921","12","2017-01-28","2073-10-15","\N","Open","\N","\N","\N","\N"
"1249","116","116","\N","2017-01-27 14:19:55","2017-01-27 14:19:55","\N","3922","12","2017-01-29","2073-10-16","\N","Open","\N","\N","\N","\N"
"1250","116","116","\N","2017-01-27 14:20:52","2017-01-27 14:20:52","\N","3923","12","2017-01-29","2073-10-16","\N","Open","\N","\N","\N","\N"
"1251","116","116","\N","2017-01-27 14:21:53","2017-01-27 14:21:53","\N","3924","12","2017-01-29","2073-10-16","\N","Open","\N","\N","\N","\N"
"1252","116","116","\N","2017-01-27 14:23:04","2017-01-27 14:23:04","\N","3925","12","2017-01-29","2073-10-16","\N","Open","\N","\N","\N","\N"
"1253","107","107","\N","2017-01-27 14:36:57","2017-01-27 14:36:57","\N","3926","7","2017-01-28","2073-10-15","\N","Open","\N","\N","\N","\N"
"1254","109","109","\N","2017-01-27 14:41:29","2017-01-27 14:41:29","\N","3927","9","2017-01-28","2073-10-15","\N","Open","\N","\N","\N","\N"
"1255","109","109","\N","2017-01-27 14:45:11","2017-01-27 14:45:11","\N","3928","9","2017-01-28","2073-10-15","\N","Open","\N","\N","\N","\N"
"1256","109","109","\N","2017-01-27 14:47:03","2017-01-27 14:47:03","\N","3929","9","2017-01-28","2073-10-15","\N","Open","\N","\N","\N","\N"
"1257","109","109","\N","2017-01-27 14:48:23","2017-01-27 14:48:23","\N","3930","9","2017-01-28","2073-10-15","\N","Open","\N","\N","\N","\N"
"1258","109","109","\N","2017-01-27 14:49:30","2017-01-27 14:49:30","\N","3931","9","2017-01-28","2073-10-15","\N","Open","\N","\N","\N","\N"
"1259","109","109","\N","2017-01-27 14:50:54","2017-01-27 14:50:54","\N","3932","9","2017-01-28","2073-10-15","\N","Open","\N","\N","\N","\N"
"1260","109","109","\N","2017-01-27 14:54:09","2017-01-27 14:54:09","\N","3933","9","2017-01-29","2073-10-16","\N","Open","\N","\N","\N","\N"
"1261","109","109","\N","2017-01-27 15:07:41","2017-01-27 15:07:41","\N","3934","9","2017-01-29","2073-10-16","\N","Open","\N","\N","\N","\N"
"1262","109","109","\N","2017-01-27 15:09:07","2017-01-27 15:09:07","\N","3935","9","2017-01-29","2073-10-16","\N","Open","\N","\N","\N","\N"
"1263","109","109","\N","2017-01-27 15:10:54","2017-01-27 15:10:54","\N","3936","9","2017-01-29","2073-10-16","\N","Open","\N","\N","\N","\N"
"1264","108","108","\N","2017-01-27 15:36:39","2017-01-27 15:36:39","\N","3937","8","2017-01-29","2073-10-16","\N","Open","\N","\N","\N","\N"
"1265","108","108","\N","2017-01-27 15:37:51","2017-01-27 15:37:51","\N","3938","8","2017-01-29","2073-10-16","\N","Open","\N","\N","\N","\N"
"1266","108","108","\N","2017-01-27 15:39:47","2017-01-27 15:39:47","\N","3939","8","2017-01-29","2073-10-16","\N","Open","\N","\N","\N","\N"
"1267","108","108","\N","2017-01-27 15:41:01","2017-01-27 15:41:01","\N","3940","8","2017-01-29","2073-10-16","\N","Open","\N","\N","\N","\N"
"1268","108","108","\N","2017-01-27 15:42:39","2017-01-27 15:42:39","\N","3941","8","2017-01-29","2073-10-16","\N","Open","\N","\N","\N","\N"
"1269","108","108","\N","2017-01-27 15:43:51","2017-01-27 15:43:51","\N","3942","8","2017-01-29","2073-10-16","\N","Open","\N","\N","\N","\N"
"1270","108","108","\N","2017-01-27 15:45:24","2017-01-27 15:45:24","\N","3943","8","2017-01-29","2073-10-16","\N","Open","\N","\N","\N","\N"
